Date;AG;AI;AR;BE;BL;BS;FR;GE;GL;GR;JU;LU;NE;NW;OW;SG;SH;SO;SZ;TG;TI;UR;VD;VS;ZG;ZH;CH;Hospitalized_ZH;Hospitalized_CH;AG_diff;AG_pc;AG_diff_pc;AI_diff;AI_pc;AI_diff_pc;AR_diff;AR_pc;AR_diff_pc;BE_diff;BE_pc;BE_diff_pc;BL_diff;BL_pc;BL_diff_pc;BS_diff;BS_pc;BS_diff_pc;FR_diff;FR_pc;FR_diff_pc;GE_diff;GE_pc;GE_diff_pc;GL_diff;GL_pc;GL_diff_pc;GR_diff;GR_pc;GR_diff_pc;JU_diff;JU_pc;JU_diff_pc;LU_diff;LU_pc;LU_diff_pc;NE_diff;NE_pc;NE_diff_pc;NW_diff;NW_pc;NW_diff_pc;OW_diff;OW_pc;OW_diff_pc;SG_diff;SG_pc;SG_diff_pc;SH_diff;SH_pc;SH_diff_pc;SO_diff;SO_pc;SO_diff_pc;SZ_diff;SZ_pc;SZ_diff_pc;TG_diff;TG_pc;TG_diff_pc;TI_diff;TI_pc;TI_diff_pc;UR_diff;UR_pc;UR_diff_pc;VD_diff;VD_pc;VD_diff_pc;VS_diff;VS_pc;VS_diff_pc;ZG_diff;ZG_pc;ZG_diff_pc;ZH_diff;ZH_pc;ZH_diff_pc;CH_diff;CH_pc;CH_diff_pc
2020-03-30;506;14;50;826;553;617;475;2855;51;535;123;367;378;63;46;433;42;;135;156;1962;53;3607;1117;112;1848;17114;197;2214;21;0.000746085;3.0964E-05;1;0.000867142;6.19387E-05;2;0.00090524;3.62096E-05;28;0.000798085;2.70537E-05;29;0.001919259;0.000100648;12;0.003167904;6.16124E-05;35;0.001490364;0.000109816;217;0.005764777;0.000438163;1;0.001262283;2.47506E-05;16;0.002696858;8.06537E-05;5;0.001675316;6.81023E-05;21;0.00089609;5.12749E-05;32;0.002124025;0.000179812;4;0.001457557;9.25433E-05;9;0.001215613;0.000237837;37;0.000852871;7.28781E-05;1;0.000512251;1.21965E-05;;0.000695476;;7;0.000848176;4.39795E-05;10;0.000564252;3.617E-05;125;0.005552678;0.000353764;3;0.001454725;8.23429E-05;212;0.004513574;0.000265284;85;0.003247518;0.000247125;11;0.000883023;8.67255E-05;126;0.001215016;8.2842E-05;1050;0.00200365;0.000122931
2020-03-31;554;14;58;856;578;653;489;3109;53;547;132;379;402;70;47;469;44;196;140;167;2091;57;3766;1185;114;1936;18106;196;2276;48;0.00081686;7.07749E-05;0;0.000867142;0;8;0.001050078;0.000144838;30;0.000827072;2.89862E-05;25;0.002006025;8.67658E-05;36;0.003352741;0.000184837;14;0.001534291;4.39265E-05;254;0.00627765;0.000512873;2;0.001311784;4.95013E-05;12;0.002757348;6.04903E-05;9;0.0017979;0.000122584;12;0.00092539;2.93E-05;24;0.002258884;0.000134859;7;0.001619508;0.000161951;1;0.001242039;2.64264E-05;36;0.000923779;7.09084E-05;2;0.000536644;2.43929E-05;6;0.000717439;2.19624E-05;5;0.00087959;3.14139E-05;11;0.000604039;3.9787E-05;129;0.005917763;0.000365084;4;0.001564516;0.000109791;159;0.004712537;0.000198963;68;0.003445218;0.0001977;2;0.000898791;1.57683E-05;88;0.001272874;5.78579E-05;992;0.002119791;0.00011614
2020-04-01;596;;61;909;606;687;523;3289;56;592;140;404;420;70;49;491;44;216;146;183;2195;59;3918;1254;125;2125;19172;203;2360;42;0.000878788;6.1928E-05;;0.000867142;;3;0.001104392;5.43144E-05;53;0.00087828;5.12089E-05;28;0.002103203;9.71777E-05;34;0.00352731;0.000174568;34;0.00164097;0.000106679;180;0.006641104;0.000363454;3;0.001386036;7.42519E-05;45;0.002984187;0.000226839;8;0.001906863;0.000108964;25;0.000986432;6.10416E-05;18;0.002360028;0.000101144;0;0.001619508;0;2;0.001294892;5.28527E-05;22;0.000967112;4.33329E-05;0;0.000536644;0;20;0.000790647;7.3208E-05;6;0.000917287;3.76967E-05;16;0.000661912;5.7872E-05;104;0.006212094;0.000294332;2;0.001619411;5.48953E-05;152;0.00490274;0.000190203;69;0.003645826;0.000200608;11;0.000985517;8.67255E-05;189;0.001397137;0.000124263;1066;0.002244594;0.000124804
2020-04-02;631;20;64;1003;629;714;548;3582;58;622;144;426;430;76;51;513;47;227;155;195;2271;60;4052;1301;131;2289;20239;200;2409;35;0.000930394;5.16067E-05;6;0.001238774;0.000371632;3;0.001158707;5.43144E-05;94;0.000969104;9.08233E-05;23;0.002183027;7.98245E-05;27;0.003665938;0.000138628;25;0.00171941;7.84402E-05;293;0.007232725;0.000591622;2;0.001435537;4.95013E-05;30;0.003135413;0.000151226;4;0.001961345;5.44818E-05;22;0.001040148;5.37166E-05;10;0.002416219;5.61911E-05;6;0.001758323;0.000138815;2;0.001347745;5.28527E-05;22;0.001010445;4.33329E-05;3;0.000573234;3.65894E-05;11;0.000830911;4.02644E-05;9;0.000973832;5.65451E-05;12;0.000705316;4.3404E-05;76;0.006427183;0.000215088;1;0.001646859;2.74476E-05;134;0.005070419;0.000167679;47;0.003782472;0.000136646;6;0.001032822;4.73048E-05;164;0.001504963;0.000107826;1067;0.002369515;0.000124921
2020-04-03;673;20;65;1073;646;754;586;3793;59;649;145;446;444;79;56;545;47;237;165;207;2377;62;4187;1351;138;2417;21221;207;2385;42;0.000992322;6.1928E-05;0;0.001238774;0;1;0.001176811;1.81048E-05;70;0.001036738;6.76344E-05;17;0.002242028;5.90007E-05;40;0.003871312;0.000205375;38;0.001838639;0.000119229;211;0.007658774;0.000426048;1;0.001460288;2.47506E-05;27;0.003271516;0.000136103;1;0.001974966;1.36205E-05;20;0.001088982;4.88333E-05;14;0.002494887;7.86676E-05;3;0.001827731;6.94075E-05;5;0.001479876;0.000132132;32;0.001073475;6.30297E-05;0;0.000573234;0;10;0.000867515;3.6604E-05;10;0.00103666;6.28279E-05;12;0.00074872;4.3404E-05;106;0.006727174;0.000299992;2;0.001701754;5.48953E-05;135;0.00523935;0.000168931;50;0.003927839;0.000145368;7;0.001088011;5.51889E-05;128;0.00158912;8.41569E-05;982;0.002484484;0.000114969
2020-04-04;702;21;66;1106;682;767;636;3928;61;657;149;466;452;80;;554;47;250;168;213;2442;66;4259;1384;146;2450;21808;194;2370;29;0.001035082;4.27598E-05;1;0.001300712;6.19387E-05;1;0.001194916;1.81048E-05;33;0.001068623;3.18848E-05;36;0.002366971;0.000124943;13;0.003938059;6.67468E-05;50;0.001995519;0.00015688;135;0.007931364;0.00027259;2;0.001509789;4.95013E-05;8;0.003311842;4.03268E-05;4;0.002029447;5.44818E-05;20;0.001137815;4.88333E-05;8;0.00253984;4.49529E-05;1;0.001850866;2.31358E-05;;0.001479876;;9;0.001091202;1.77271E-05;0;0.000573234;0;13;0.000915101;4.75852E-05;3;0.001055508;1.88484E-05;6;0.000770422;2.1702E-05;65;0.006911132;0.000183957;4;0.001811544;0.000109791;72;0.005329446;9.00963E-05;33;0.004023782;9.59428E-05;8;0.001151084;6.30731E-05;33;0.001610816;2.16967E-05;587;0.002553208;6.8724E-05
2020-04-05;736;;67;1137;696;789;667;4013;63;668;155;476;463;80;;560;49;258;170;218;2508;67;4298;1399;146;2480;22240;194;2331;34;0.001085214;5.01322E-05;;0.001300712;;1;0.001213021;1.81048E-05;31;0.001098575;2.99524E-05;14;0.00241556;4.85888E-05;22;0.004051015;0.000112956;31;0.002092785;9.72659E-05;85;0.008102995;0.000171631;2;0.00155929;4.95013E-05;11;0.003367292;5.54494E-05;6;0.00211117;8.17227E-05;10;0.001162231;2.44166E-05;11;0.00260165;6.18103E-05;0;0.001850866;0;;0.001479876;;6;0.00110302;1.18181E-05;2;0.000597627;2.43929E-05;8;0.000944384;2.92832E-05;2;0.001068074;1.25656E-05;5;0.000788507;1.8085E-05;66;0.007097919;0.000186787;1;0.001838992;2.74476E-05;39;0.005378248;4.88022E-05;15;0.004067393;4.36104E-05;0;0.001151084;0;30;0.001630541;1.97243E-05;432;0.002603786;5.05771E-05
2020-04-06;763;21;69;1173;708;798;687;4137;63;679;159;491;485;86;60;596;50;261;178;227;2546;67;4417;1467;152;2594;22934;198;2301;27;0.001125025;3.98109E-05;0;0.001300712;0;2;0.001249231;3.62096E-05;36;0.001133359;3.47834E-05;12;0.002457207;4.16476E-05;9;0.004097224;4.62093E-05;20;0.002155538;6.27522E-05;124;0.008353374;0.000250379;0;0.00155929;0;11;0.003422741;5.54494E-05;4;0.002165652;5.44818E-05;15;0.001198856;3.66249E-05;22;0.00272527;0.000123621;6;0.001989681;0.000138815;4;0.001585582;0.000105705;36;0.001173929;7.09084E-05;1;0.000609823;1.21965E-05;3;0.000955365;1.09812E-05;8;0.001118336;5.02623E-05;9;0.00082106;3.2553E-05;38;0.007205463;0.000107544;0;0.001838992;0;119;0.005527157;0.000148909;68;0.004265093;0.0001977;6;0.001198388;4.73048E-05;114;0.001705493;7.49523E-05;694;0.002685037;8.12512E-05
2020-04-07;793;21;69;1228;716;808;727;4312;63;684;166;499;509;87;60;620;50;264;185;248;2599;68;4497;1505;157;2677;23612;181;2221;30;0.00116926;4.42343E-05;0;0.001300712;0;0;0.001249231;0;55;0.0011865;5.31413E-05;8;0.002484972;2.77651E-05;10;0.004148568;5.13437E-05;40;0.002281042;0.000125504;175;0.008706731;0.000353358;0;0.00155929;0;5;0.003447946;2.52043E-05;7;0.002260995;9.53432E-05;8;0.00121839;1.95333E-05;24;0.002860129;0.000134859;1;0.002012817;2.31358E-05;0;0.001585582;0;24;0.001221201;4.72723E-05;0;0.000609823;0;3;0.000966346;1.09812E-05;7;0.001162316;4.39795E-05;21;0.000897017;7.59571E-05;53;0.007355459;0.000149996;1;0.00186644;2.74476E-05;80;0.005627264;0.000100107;38;0.004375572;0.00011048;5;0.001237809;3.94207E-05;83;0.001760063;5.45705E-05;678;0.002764415;7.9378E-05
2020-04-08;832;23;72;1286;722;829;754;4442;64;698;169;510;513;93;61;633;50;276;196;260;2659;72;4588;1542;162;2771;24277;170;2136;39;0.001226764;5.75046E-05;2;0.00142459;0.000123877;3;0.001303545;5.43144E-05;58;0.00124254;5.60399E-05;6;0.002505796;2.08238E-05;21;0.00425639;0.000107822;27;0.002365757;8.47155E-05;130;0.008969226;0.000262494;1;0.001584041;2.47506E-05;14;0.003518518;7.0572E-05;3;0.002301856;4.08614E-05;11;0.001245248;2.68583E-05;4;0.002882605;2.24765E-05;6;0.002151632;0.000138815;1;0.001612008;2.64264E-05;13;0.001246807;2.56058E-05;0;0.000609823;0;12;0.001010271;4.39248E-05;11;0.001231427;6.91107E-05;12;0.000940421;4.3404E-05;60;0.007525266;0.000169807;4;0.00197623;0.000109791;91;0.005741136;0.000113872;37;0.004483145;0.000107572;5;0.00127723;3.94207E-05;94;0.001821866;6.18027E-05;665;0.002842271;7.7856E-05
2020-04-09;853;24;74;1335;739;841;784;4533;67;719;174;522;545;96;62;645;52;282;213;266;2714;72;4685;1569;165;2868;24899;165;2059;21;0.001257728;3.0964E-05;1;0.001486528;6.19387E-05;2;0.001339754;3.62096E-05;49;0.001289884;4.7344E-05;17;0.002564797;5.90007E-05;12;0.004318002;6.16124E-05;30;0.002459886;9.41283E-05;91;0.009152972;0.000183746;3;0.001658293;7.42519E-05;21;0.003624376;0.000105858;5;0.002369959;6.81023E-05;12;0.001274548;2.93E-05;32;0.003062417;0.000179812;3;0.00222104;6.94075E-05;1;0.001638435;2.64264E-05;12;0.001270443;2.36361E-05;2;0.000634216;2.43929E-05;6;0.001032234;2.19624E-05;17;0.001338234;0.000106807;6;0.000962123;2.1702E-05;55;0.007680922;0.000155656;0;0.00197623;0;97;0.005862516;0.00012138;27;0.004561643;7.84986E-05;3;0.001300882;2.36524E-05;97;0.001885641;6.37752E-05;622;0.002915092;7.28217E-05
2020-04-10;880;;77;1375;751;854;794;4577;76;730;177;546;564;100;;648;53;294;215;280;2776;74;4733;1601;168;2908;25337;152;1990;27;0.001297539;3.98109E-05;;0.001486528;;3;0.001394069;5.43144E-05;40;0.001328532;3.86482E-05;12;0.002606444;4.16476E-05;13;0.004384749;6.67468E-05;10;0.002491262;3.13761E-05;44;0.009241816;8.88442E-05;9;0.001881048;0.000222756;11;0.003679825;5.54494E-05;3;0.00241082;4.08614E-05;24;0.001333148;5.85999E-05;19;0.00316918;0.000106763;4;0.002313583;9.25433E-05;;0.001638435;;3;0.001276352;5.90904E-06;1;0.000646412;1.21965E-05;12;0.001076158;4.39248E-05;2;0.001350799;1.25656E-05;14;0.001012761;5.0638E-05;62;0.007856389;0.000175467;2;0.002031126;5.48953E-05;48;0.00592258;6.00642E-05;32;0.004654679;9.30354E-05;3;0.001324535;2.36524E-05;40;0.00191194;2.6299E-05;438;0.002966372;5.12796E-05
2020-04-11;901;24;77;1419;765;861;832;4627;91;743;178;555;573;103;;656;55;306;249;285;2818;75;4773;1625;168;2966;25787;149;1911;21;0.001328503;3.0964E-05;0;0.001486528;0;0;0.001394069;0;44;0.001371045;4.2513E-05;14;0.002655033;4.85888E-05;7;0.004420689;3.59406E-05;38;0.002610491;0.000119229;50;0.009342775;0.000100959;15;0.002252308;0.00037126;13;0.003745356;6.55311E-05;1;0.002424441;1.36205E-05;9;0.001355123;2.1975E-05;9;0.003219752;5.0572E-05;3;0.002382991;6.94075E-05;;0.001638435;;8;0.001292109;1.57574E-05;2;0.000670805;2.43929E-05;12;0.001120083;4.39248E-05;34;0.001564414;0.000213615;5;0.001030846;1.8085E-05;42;0.007975254;0.000118865;1;0.002058573;2.74476E-05;40;0.005972633;5.00535E-05;24;0.004724455;6.97766E-05;0;0.001324535;0;58;0.001950074;3.81336E-05;450;0.003019057;5.26845E-05
2020-04-12;909;;;1441;770;877;844;4650;91;747;178;557;583;104;;663;57;315;251;292;2869;77;4810;1638;168;2983;26037;153;1899;8;0.001340299;1.17958E-05;;0.001486528;;;0.001394069;;22;0.001392301;2.12565E-05;5;0.002672386;1.73532E-05;16;0.004502839;8.21499E-05;12;0.002648142;3.76513E-05;23;0.009389216;4.64413E-05;0;0.002252308;0;4;0.00376552;2.01634E-05;0;0.002424441;0;2;0.001360006;4.88333E-06;10;0.003275943;5.61911E-05;1;0.002406126;2.31358E-05;;0.001638435;;7;0.001305897;1.37878E-05;2;0.000695198;2.43929E-05;9;0.001153027;3.29436E-05;2;0.00157698;1.25656E-05;7;0.001056165;2.5319E-05;51;0.008119589;0.000144336;2;0.002113469;5.48953E-05;37;0.006018933;4.62995E-05;13;0.004762251;3.77956E-05;0;0.001324535;0;17;0.001961251;1.11771E-05;250;0.003048326;2.92692E-05
2020-04-13;916;24;78;1456;780;888;857;4694;92;750;179;563;588;104;;669;57;321;251;295;2900;78;4854;1652;170;3000;26278;154;1899;7;0.00135062;1.03213E-05;0;0.001486528;0;1;0.001412174;1.81048E-05;15;0.001406795;1.44931E-05;10;0.002707093;3.47063E-05;11;0.004559317;5.6478E-05;13;0.002688931;4.07889E-05;44;0.009478061;8.88442E-05;1;0.002277059;2.47506E-05;3;0.003780642;1.51226E-05;1;0.002438061;1.36205E-05;6;0.001374656;1.465E-05;5;0.003304039;2.80956E-05;0;0.002406126;0;;0.001638435;;6;0.001317715;1.18181E-05;0;0.000695198;0;6;0.001174989;2.19624E-05;0;0.00157698;0;3;0.001067016;1.0851E-05;31;0.008207323;8.77334E-05;1;0.002140916;2.74476E-05;44;0.006073992;5.50588E-05;14;0.004802954;4.0703E-05;2;0.001340303;1.57683E-05;17;0.001972428;1.11771E-05;241;0.003076541;2.82155E-05
2020-04-14;930;24;79;1470;787;894;877;4751;105;753;180;571;599;105;64;678;57;325;258;301;2912;78;4921;1681;171;3047;26618;149;1843;14;0.001371263;2.06427E-05;0;0.001486528;0;1;0.001430278;1.81048E-05;14;0.001420321;1.35269E-05;7;0.002731387;2.42944E-05;6;0.004590124;3.08062E-05;20;0.002751683;6.27522E-05;57;0.009593154;0.000115094;13;0.002598817;0.000321758;3;0.003795765;1.51226E-05;1;0.002451681;1.36205E-05;8;0.001394189;1.95333E-05;11;0.003365849;6.18103E-05;1;0.002429262;2.31358E-05;2;0.001691287;5.28527E-05;9;0.001335442;1.77271E-05;0;0.000695198;0;4;0.001189631;1.46416E-05;7;0.001620959;4.39795E-05;6;0.001088718;2.1702E-05;12;0.008241284;3.39613E-05;0;0.002140916;0;67;0.006157831;8.38396E-05;29;0.004887267;8.43134E-05;1;0.001348187;7.88413E-06;47;0.002003329;3.09014E-05;340;0.003116347;3.98061E-05
2020-04-15;945;24;79;1489;800;904;888;4814;105;759;183;577;612;106;64;688;59;329;261;309;2927;78;4970;1694;171;3094;26929;136;1728;15;0.00139338;2.21171E-05;0;0.001486528;0;0;0.001430278;0;19;0.001438679;1.83579E-05;13;0.002776505;4.51182E-05;10;0.004641467;5.13437E-05;11;0.002786197;3.45137E-05;63;0.009720363;0.000127209;0;0.002598817;0;6;0.00382601;3.02451E-05;3;0.002492543;4.08614E-05;6;0.001408839;1.465E-05;13;0.003438898;7.30485E-05;1;0.002452398;2.31358E-05;0;0.001691287;0;10;0.001355139;1.96968E-05;2;0.000719591;2.43929E-05;4;0.001204272;1.46416E-05;3;0.001639808;1.88484E-05;8;0.001117654;2.8936E-05;15;0.008283736;4.24517E-05;0;0.002140916;0;49;0.006219147;6.13155E-05;13;0.004925063;3.77956E-05;0;0.001348187;0;47;0.002034231;3.09014E-05;311;0.003152758;3.64109E-05
2020-04-16;962;24;79;1515;813;912;905;4879;106;764;184;582;621;106;65;694;60;343;265;320;2953;78;4999;1711;171;3129;27240;135;1660;17;0.001418446;2.50661E-05;0;0.001486528;0;0;0.001430278;0;26;0.001463801;2.51213E-05;13;0.002821623;4.51182E-05;8;0.004682542;4.10749E-05;17;0.002839536;5.33394E-05;65;0.00985161;0.000131247;1;0.002623568;2.47506E-05;5;0.003851214;2.52043E-05;1;0.002506163;1.36205E-05;5;0.001421048;1.22083E-05;9;0.00348947;5.0572E-05;0;0.002452398;0;1;0.001717714;2.64264E-05;6;0.001366957;1.18181E-05;1;0.000731788;1.21965E-05;14;0.001255518;5.12456E-05;4;0.001664939;2.51312E-05;11;0.001157441;3.9787E-05;26;0.008357319;7.35829E-05;0;0.002140916;0;29;0.006255435;3.62888E-05;17;0.004974488;4.94251E-05;0;0.001348187;0;35;0.002057242;2.30117E-05;311;0.003189169;3.64109E-05
2020-04-17;988;24;82;1553;826;918;928;4923;108;770;186;594;630;107;66;706;60;350;266;329;2977;78;5031;1728;172;3152;27552;123;1568;26;0.001456782;3.83364E-05;0;0.001486528;0;3;0.001484593;5.43144E-05;38;0.001500516;3.67158E-05;13;0.002866742;4.51182E-05;6;0.004713348;3.08062E-05;23;0.002911701;7.2165E-05;44;0.009940454;8.88442E-05;2;0.002673069;4.95013E-05;6;0.003881459;3.02451E-05;2;0.002533404;2.72409E-05;12;0.001450348;2.93E-05;9;0.003540042;5.0572E-05;1;0.002475534;2.31358E-05;1;0.00174414;2.64264E-05;12;0.001390593;2.36361E-05;0;0.000731788;0;7;0.001281141;2.56228E-05;1;0.001671222;6.28279E-06;9;0.001189994;3.2553E-05;24;0.008425241;6.79227E-05;0;0.002140916;0;32;0.006295478;4.00428E-05;17;0.005023913;4.94251E-05;1;0.001356071;7.88413E-06;23;0.002072364;1.51219E-05;312;0.003225697;3.65279E-05
2020-04-18;1007;;;1586;830;924;954;4967;111;773;187;604;633;108;;709;61;353;266;332;2994;78;5049;1737;174;3191;27800;114;1524;19;0.001484797;2.8015E-05;;0.001486528;;;0.001484593;;33;0.001532401;3.18848E-05;4;0.002880624;1.38825E-05;6;0.004744155;3.08062E-05;26;0.002993279;8.15778E-05;44;0.010029298;8.88442E-05;3;0.002747321;7.42519E-05;3;0.003896582;1.51226E-05;1;0.002547025;1.36205E-05;10;0.001474764;2.44166E-05;3;0.003556899;1.68573E-05;1;0.00249867;2.31358E-05;;0.00174414;;3;0.001396502;5.90904E-06;1;0.000743984;1.21965E-05;3;0.001292122;1.09812E-05;0;0.001671222;0;3;0.001200845;1.0851E-05;17;0.008473353;4.81119E-05;0;0.002140916;0;18;0.006318002;2.25241E-05;9;0.005050079;2.61662E-05;2;0.001371839;1.57683E-05;39;0.002098006;2.56416E-05;248;0.003254732;2.9035E-05
2020-04-19;1015;24;;1599;835;927;978;4977;111;778;187;611;634;108;;712;62;355;268;334;3032;78;5060;1746;175;3218;27972;116;1510;8;0.001496593;1.17958E-05;0;0.001486528;0;;0.001484593;;13;0.001544962;1.25607E-05;5;0.002897977;1.73532E-05;3;0.004759558;1.54031E-05;24;0.003068582;7.53026E-05;10;0.01004949;2.01919E-05;0;0.002747321;0;5;0.003921786;2.52043E-05;0;0.002547025;0;7;0.001491856;1.70916E-05;1;0.003562518;5.61911E-06;0;0.00249867;0;;0.00174414;;3;0.001402411;5.90904E-06;1;0.000756181;1.21965E-05;2;0.001299443;7.3208E-06;2;0.001683787;1.25656E-05;2;0.001208079;7.23401E-06;38;0.008580897;0.000107544;0;0.002140916;0;11;0.006331767;1.37647E-05;9;0.005076245;2.61662E-05;1;0.001379724;7.88413E-06;27;0.002115758;1.77519E-05;172;0.003274869;2.01372E-05
2020-04-20;1017;24;86;1613;838;928;987;5004;114;785;190;615;643;108;67;724;63;355;272;338;3058;78;5092;1765;175;3234;28173;121;1470;2;0.001499542;2.94895E-06;0;0.001486528;0;4;0.001557012;7.24192E-05;14;0.001558489;1.35269E-05;3;0.002908389;1.04119E-05;1;0.004764692;5.13437E-06;9;0.00309682;2.82385E-05;27;0.010104008;5.4518E-05;3;0.002821573;7.42519E-05;7;0.003957072;3.5286E-05;3;0.002587886;4.08614E-05;4;0.001501622;9.76665E-06;9;0.00361309;5.0572E-05;0;0.00249867;0;1;0.001770566;2.64264E-05;12;0.001426047;2.36361E-05;1;0.000768377;1.21965E-05;0;0.001299443;0;4;0.001708918;2.51312E-05;4;0.001222547;1.4468E-05;26;0.00865448;7.35829E-05;0;0.002140916;0;32;0.00637181;4.00428E-05;19;0.005131485;5.52398E-05;0;0.001379724;0;16;0.002126277;1.05196E-05;201;0.003298402;2.35324E-05
2020-04-21;1026;24;86;1622;842;928;993;5038;115;787;190;623;648;108;67;737;63;359;276;340;3065;78;5123;1773;176;3259;28346;110;1399;9;0.001512812;1.32703E-05;0;0.001486528;0;0;0.001557012;0;9;0.001567185;8.69585E-06;4;0.002922272;1.38825E-05;0;0.004764692;0;6;0.003115646;1.88257E-05;34;0.010172661;6.86523E-05;1;0.002846323;2.47506E-05;2;0.003967154;1.00817E-05;0;0.002587886;0;8;0.001521156;1.95333E-05;5;0.003641186;2.80956E-05;0;0.00249867;0;0;0.001770566;0;13;0.001451653;2.56058E-05;0;0.000768377;0;4;0.001314084;1.46416E-05;4;0.00173405;2.51312E-05;2;0.001229781;7.23401E-06;7;0.008674291;1.98108E-05;0;0.002140916;0;31;0.006410601;3.87915E-05;8;0.005154744;2.32589E-05;1;0.001387608;7.88413E-06;25;0.002142714;1.64369E-05;173;0.003318656;2.02543E-05
2020-04-22;1037;24;87;1643;844;928;1004;5067;117;791;191;631;655;108;67;740;63;368;282;351;3089;78;5144;1780;176;3299;28564;110;1331;11;0.001529032;1.62192E-05;0;0.001486528;0;1;0.001575117;1.81048E-05;21;0.001587475;2.02903E-05;2;0.002929213;6.94126E-06;0;0.004764692;0;11;0.00315016;3.45137E-05;29;0.010231217;5.85564E-05;2;0.002895825;4.95013E-05;4;0.003987317;2.01634E-05;1;0.002601506;1.36205E-05;8;0.001540689;1.95333E-05;7;0.00368052;3.93338E-05;0;0.00249867;0;0;0.001770566;0;3;0.001457562;5.90904E-06;0;0.000768377;0;9;0.001347028;3.29436E-05;6;0.001771746;3.76967E-05;11;0.001269568;3.9787E-05;24;0.008742214;6.79227E-05;0;0.002140916;0;21;0.006436879;2.62781E-05;7;0.005175096;2.03515E-05;0;0.001387608;0;40;0.002169013;2.6299E-05;218;0.003344179;2.55227E-05
2020-04-23;1052;25;88;1670;844;931;1012;5101;117;794;191;635;662;108;68;746;65;375;282;357;3106;78;5175;1795;178;3315;28770;96;1278;15;0.001551149;2.21171E-05;1;0.001548467;6.19387E-05;1;0.001593222;1.81048E-05;27;0.001613562;2.60875E-05;0;0.002929213;0;3;0.004780095;1.54031E-05;8;0.003175261;2.51009E-05;34;0.010299869;6.86523E-05;0;0.002895825;0;3;0.00400244;1.51226E-05;0;0.002601506;0;4;0.001550456;9.76665E-06;7;0.003719853;3.93338E-05;0;0.00249867;0;1;0.001796993;2.64264E-05;6;0.00146938;1.18181E-05;2;0.00079277;2.43929E-05;7;0.001372651;2.56228E-05;0;0.001771746;0;6;0.00129127;2.1702E-05;17;0.008790326;4.81119E-05;0;0.002140916;0;31;0.006475671;3.87915E-05;15;0.005218706;4.36104E-05;2;0.001403376;1.57683E-05;16;0.002179533;1.05196E-05;206;0.003368296;2.41178E-05
2020-04-24;1069;25;88;1694;850;936;1019;5120;117;799;191;640;665;108;71;755;70;376;284;358;3121;78;5197;1804;180;3342;28957;83;1223;17;0.001576215;2.50661E-05;0;0.001548467;0;0;0.001593222;0;24;0.001636751;2.31889E-05;6;0.002950037;2.08238E-05;5;0.004805767;2.56718E-05;7;0.003197224;2.19633E-05;19;0.010338234;3.83645E-05;0;0.002895825;0;5;0.004027644;2.52043E-05;0;0.002601506;0;5;0.001562664;1.22083E-05;3;0.003736711;1.68573E-05;0;0.00249867;0;3;0.001876272;7.92791E-05;9;0.001487107;1.77271E-05;5;0.000853752;6.09823E-05;1;0.001376311;3.6604E-06;2;0.001784312;1.25656E-05;1;0.001294887;3.617E-06;15;0.008832777;4.24517E-05;0;0.002140916;0;22;0.0065032;2.75294E-05;9;0.005244872;2.61662E-05;2;0.001419144;1.57683E-05;27;0.002197285;1.77519E-05;187;0.00339019;2.18933E-05
2020-04-25;1077;25;;1708;853;938;1027;5137;120;800;191;648;666;108;;760;71;379;287;359;3142;78;5210;1809;181;3373;29106;77;1192;8;0.001588011;1.17958E-05;0;0.001548467;0;;0.001593222;;14;0.001650278;1.35269E-05;3;0.002960449;1.04119E-05;2;0.004816036;1.02687E-05;8;0.003222325;2.51009E-05;17;0.01037256;3.43262E-05;3;0.002970076;7.42519E-05;1;0.004032685;5.04086E-06;0;0.002601506;0;8;0.001582197;1.95333E-05;1;0.00374233;5.61911E-06;0;0.00249867;0;;0.001876272;;5;0.001496956;9.84839E-06;1;0.000865949;1.21965E-05;3;0.001387293;1.09812E-05;3;0.00180316;1.88484E-05;1;0.001298504;3.617E-06;21;0.00889221;5.94323E-05;0;0.002140916;0;13;0.006519468;1.62674E-05;5;0.005259409;1.45368E-05;1;0.001427028;7.88413E-06;31;0.002217667;2.03818E-05;149;0.003407634;1.74444E-05
2020-04-26;1087;;;1714;853;940;1031;5142;120;802;191;649;667;110;;760;72;380;293;359;3161;80;5218;1811;181;3376;29181;75;1177;10;0.001602756;1.47448E-05;;0.001548467;;;0.001593222;;6;0.001656075;5.79723E-06;0;0.002960449;0;2;0.004826304;1.02687E-05;4;0.003234875;1.25504E-05;5;0.010382656;1.00959E-05;0;0.002970076;0;2;0.004042767;1.00817E-05;0;0.002601506;0;1;0.001584639;2.44166E-06;1;0.003747949;5.61911E-06;2;0.002544941;4.62717E-05;;0.001876272;;0;0.001496956;0;1;0.000878145;1.21965E-05;1;0.001390953;3.6604E-06;6;0.001840857;3.76967E-05;0;0.001298504;0;19;0.008945982;5.37721E-05;2;0.002195811;5.48953E-05;8;0.006529478;1.00107E-05;2;0.005265224;5.81471E-06;0;0.001427028;0;3;0.002219639;1.97243E-06;75;0.003416415;8.78075E-06
